name,address,citystate,zip,phone,web,email,target_type,target_value,program_type,category,subcategory,alt_name
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,4601 Valley Station Road Stuart Middle School,Louisville KY,40272,"[""(502) 485-3885"", ""(502) 485-8334"", ""(502) 485-8713""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - STUART MIDDLE SCHOOL / PHOENIX SCHOOL OF DISCOVERY (MIDDLE)
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,1501 Rangeland Road Thomas Jefferson Middle School,Louisville KY,40219,"[""(502) 485-3889"", ""(502) 485-8273"", ""(502) 485-6010""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - THOMAS JEFFERSON MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,10200 Dixie Highway,Louisville KY,40272,"[""(502) 485-6780"", ""(502) 485-8339"", ""(502) 485-8666""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - VALLEY HIGH SCHOOL / VALLEY PREPARATORY / PHOENIX SCHOOL OF DISCOVERY (HIGH)
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,330 S Hubbards Lane Waggener High School,Louisville KY,40207,"[""(502) 485-6221"", ""(502) 485-8340"", ""(502) 485-8140""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - WAGGENER TRADITIONAL HIGH SCHOOL / ST MATTHEWS ELEMENTARY SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,2501 Rockford Lane Western High School,Louisville KY,40216,"[""(502) 485-6013"", ""(502) 485-8344"", ""(502) 485-8969""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - WESTERN HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,2201 W Main Street Western Middle School,Louisville KY,40212,"[""(502) 485-8760"", ""(502) 485-8345"", ""(502) 485-8047""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - WESTERN MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,8100 Westport Road Westport Middle School,Louisville KY,40242,"[""(502) 412-7488"", ""(502) 485-8347""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - WESTPORT MIDDLE SCHOOL WESTPORT TAPP
KENTUCKY ALLIANCE AGAINST RACIST AND POLITICAL REPRESSION,3208 West Broadway The Braden Center,Louisville KY,40211,"[""(502) 778-8130"", ""(502) 778-8173""]",http://www.louisvillepeace.org/kentucky-alliance-against-racist-and-political-repression.html,mailto:kyall1974@gmail.com,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,YOUTH DEVELOPMENT,ARTS AND ACTIVISM YOUTH PROGRAM,
LOUISVILLE URBAN LEAGUE - LLM - 55K,1535 W Broadway,Louisville KY,40203,"[""(502) 561-6830"", ""(502) 566-3383""]",http://www.lul.org,mailto:information@lul.org,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,YOUTH DEVELOPMENT,YOUTH DEVELOPMENT AND EDUCATION,
ONE PLUS ONE EQUALS U,1130 West Chestnut Central High School,Louisville KY,40203,"[""(502) 500-0433"", ""(502) 339-1563""]",http://www.1plus1equalsu.com,mailto:margaret@1plus1equalsu.com,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,YOUTH MENTORING PROGRAMS,,
PORTLAND PROMISE CENTER,,Louisville KY,40203,"[""(502) 776-2635""]",http://www.portlandpromise.org,mailto:mmatala@portlandpromise.org,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,AFTER SCHOOL ENRICHMENT PROGRAMS,AFTER SCHOOL PROGRAM,
USPIRITUS,,Louisville KY,40218,"[""(502) 451-5177""]",http://uspiritus.org,mailto:missy.fountain@uspiritus.org,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,YOUTH MENTORING PROGRAMS,MENTORING,USPIRITUS - BROOKLAWN
YMCA OF GREATER LOUISVILLE - LLM,2400 Crittenden Drive,Louisville KY,40217,"[""(502) 635-5233"", ""(502) 635-1443""]",http://ymcasafeplaceservices.org/y-now-mentoring,mailto:safeplaceservices@ymcalouisville.org,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,YOUTH MENTORING PROGRAMS,,YMCA OF GREATER LOUISVILLE - SAFE PLACE SERVICES
BIG BROTHERS BIG SISTERS OF KENTUCKIANA - LLM,,,40160,"[""(270) 769-5225"", ""(877) 588-2300""]",http://www.bbbsky.org,mailto:bbbsky@bbbsky.org,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,,,
BIG BROTHERS BIG SISTERS OF KENTUCKIANA - LLM,,,40065,"[""(502) 753-3745"", ""(877) 588-2300"", ""(502) 587-0608""]",http://www.bbbsky.org,mailto:bbbsky@bbbsky.org,Target%20Populations,Children/Youth,Adult/Child%20Mentoring%20Programs,,,
KENTUCKY OFFICE OF EMPLOYMENT AND TRAINING,860 West Stephen Foster Boulevard,"Bardstown, KY",40004,"[""(502) 348-2709"", ""(502) 348-8662"", ""(502) 349-6608""]",http://kentuckycareercenter.ky.gov,,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,OFFICE OF EMPLOYMENT AND TRAINING - BARDSTOWN
ADULT BASIC EDUCATION,,JEFFERSON COMMUNITY & TECHNICAL COLLEGE - TRIMBLE COUNTY ADULT EDUCATION,,[],,,,,,,,
ADULT BASIC EDUCATION,,JEFFERSON COMMUNITY & TECHNICAL COLLEGE - CARROLL COUNTY CAMPUS,,[],,,,,,,,
KENTUCKY OFFICE OF EMPLOYMENT AND TRAINING,1209 Highland Avenue Suite E,"Carrollton, KY",41008,"[""(502) 732-4602"", ""(502) 732-5825""]",http://kentuckycareercenter.ky.gov,,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,OFFICE OF EMPLOYMENT AND TRAINING - CARROLLTON
GOODWILL OF SOUTHERN INDIANA,1329 Applegate Lane,"Clarksville, IN",47129,"[""(812) 207-2296"", ""(812) 283-7908"", ""(812) 283-6248""]",http://www.goodwillsi.org,mailto:comments@goodwillsi.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,
GOODWILL OF SOUTHERN INDIANA,1212 Applegate Lane,"Clarksville, IN",47129,"[""(812) 288-7849"", ""(812) 283-0468""]",http://www.goodwillsi.org,,Target%20Populations,Children/Youth,Prejob%20Guidance~,JOB SEARCH,JOB CONNECTION CENTER,GOODWILL STORE - CLARKSVILLE
BLUE RIVER SERVICES,,"Corydon, IN",47112,"[""(812) 738-3198"", ""(812) 738-2408""]",http://www.brsinc.org,mailto:bresdir@brsinc.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,BLUE RIVER SERVICES - HARRISON CENTER
INDIANA DIVISION OF FAMILY RESOURCES - HARRISON COUNTY,2201 Concord Avenue Suite 120,"Corydon, IN",47112,"[""(800) 403-0864""]",http://www.in.gov/fssa/2407.htm,mailto:celeste.king@fssa.in.gov,Target%20Populations,Children/Youth,Prejob%20Guidance~,WELFARE TO WORK PROGRAM,IMPACT,
OLDHAM COUNTY ADULT EDUCATION,7105 Floydsburg Road,"Crestwood, KY",40014,"[""(502) 241-6018"", ""(502) 241-4063""]",http://oldham.kyschools.us,mailto:suzette.ertel@oldham.kyschools.us,Target%20Populations,Children/Youth,Prejob%20Guidance~,ADULT BASIC EDUCATION,,
HELPING HAND OF HOPE,6796 South Wilson Road,"Elizabethtown, KY",42701,"[""(270) 769-3092"", ""(270) 769-9590""]",http://www.helpinghandofhope.com,mailto:gbohannon@hhhope.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMERGENCY ASSISTANCE,,
KENTUCKY OFFICE OF EMPLOYMENT AND TRAINING,916 North Mulberry Street,"Elizabethtown, KY",42702-1386,"[""(270) 766-5115"", ""(270) 766-5112""]",http://kentuckycareercenter.ky.gov,,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,OFFICE OF EMPLOYMENT AND TRAINING - ELIZABETHTOWN
CANAAN COMMUNITY DEVELOPMENT CORPORATION - LLM - 55K,2840 Hikes Lane,Louisville KY,40218,"[""(502) 776-6369"", ""(502) 776-8026""]",http://ccdcky.org,mailto:tleavell@ccdcky.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,YOUTH DEVELOPMENT,SONS OF ISSACHAR AFTERSCHOOL ACADEMY (55K),
CENTER FOR ACCESSIBLE LIVING,501 S 2nd Street Suite 200,Louisville KY,40202,"[""(502) 589-6620"", ""(888) 813-8497""]",http://www.calky.org,mailto:webinfo@calky.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,
EMPLOYMENT SERVICES,,,,[],,,,,,,,
DRESS FOR SUCCESS LOUISVILLE,309 Guthrie Street,Louisville KY,40202,"[""(502) 584-8050"", ""(502) 584-8055""]",http://www.dressforsuccess.org/louisville,mailto:louisville@dfslou.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EDUCATIONAL SERVICES,,
HIGHLANDS COMMUNITY MINISTRIES,1228 E Breckinridge Street,Louisville KY,40204,"[""(502) 451-3626"", ""(502) 451-3609""]",http://www.hcmlou.org,mailto:tburden@hcmlouisville.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,HIGHLANDS COMMUNITY MINISTRIES - HIGHLAND UNITED METHODIST CHURCH
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,546 S First Street,Louisville KY,40202,"[""(502) 485-8201"", ""(502) 485-8216"", ""(502) 485-3400""]",http://www.adulted4u.com,,Target%20Populations,Children/Youth,Prejob%20Guidance~,,,
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,510 W Broadway Ste 701,Louisville KY,40203,"[""(502) 574-4115"", ""(502) 574-4197""]",http://www.ged4u.com,,Target%20Populations,Children/Youth,Prejob%20Guidance~,CAREER AND LIFE SKILLS EDUCATION,KENTUCKIANA WORKS YOUTH CAREER CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - KENTUCKIANA WORKS YOUTH CAREER CENTER
KENTUCKIANAWORKS,600 West Cedar Street,Louisville KY,40202,"[""(502) 595-1047"", ""(877) 639-7559"", ""(502) 595-4623""]",http://www.kentuckianaworks.org,mailto:angela.well-vereb@kentuckianaworks.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,KENTUCKY CAREER CENTER,KENTUCKIANAWORKS - KENTUCKY CAREER CENTER - LOUISVILLE
KENTUCKIANAWORKS,2900 West Broadway Suite 100 Nia Center,,40211-1279,"[""(502) 574-4100"", ""(877) 639-7559"", ""(502) 213-4523""]",http://www.kentuckianaworks.org,mailto:randy.rice@kentuckianaworks.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,KENTUCKY CAREER CENTER,KENTUCKIANAWORKS - KENTUCKY CAREER CENTER - LOUISVILLE (NIA CENTER)
KENTUCKIANAWORKS,510 W Broadway Suite 701,Louisville KY,40203,"[""(502) 574-4115""]",http://www.kentuckianaworks.org,mailto:jennifer.welch@kentuckianaworks.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,KENTUCKIANAWORKS YOUTH CAREER CENTERS,KENTUCKIANAWORKS - YOUTH CAREER CENTER - LOUISVILLE
KENTUCKY OFFICE OF EMPLOYMENT AND TRAINING,6201 Preston Highway Suite A,Louisville KY,40219,"[""(502) 595-4188"", ""(502) 595-3098""]",http://kentuckycareercenter.ky.gov,,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,OFFICE OF EMPLOYMENT AND TRAINING - LOUISVILLE - PRESTON HIGHWAY
KENTUCKY OFFICE OF EMPLOYMENT AND TRAINING,600 West Cedar Street,Louisville KY,40202,"[""(502) 595-4003"", ""(502) 595-4623""]",http://kentuckycareercenter.ky.gov,,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,OFFICE OF EMPLOYMENT AND TRAINING - LOUISVILLE - WEST CEDAR STREET
LOUISVILLE CENTRAL COMMUNITY CENTERS - LLM - 55K,1300 West Muhammad Ali Boulevard 2nd Floor,Louisville KY,40203,"[""(502) 583-8821"", ""(502) 583-8824""]",http://www.lcccnews.org,mailto:rclay@lcccnews.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,WORKING SOLUTIONS,
LOUISVILLE URBAN LEAGUE - LLM - 55K,1535 W Broadway,Louisville KY,40203,"[""(502) 561-6830"", ""(502) 566-3371""]",http://www.lul.org,mailto:jsands@lul.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,CENTER FOR WORKFORCE DEVELOPMENT (55K),
TRAINING PURPOSES ONLY AGENCY ONE,123 E Main Street,Louisville KY,40202,"[""(502) 292-6149"", ""(502) 292-6449""]",http://www.trainingone.org,mailto:gpowell@metrounitedway.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,ADULT BASIC EDUCATION,,
WESLEY HOUSE COMMUNITY SERVICES - LLM - 55K,5114 Preston Highway,Louisville KY,40213,"[""(502) 968-8231"", ""(502) 968-8236""]",http://www.wesleyhouseky.org,mailto:drcwesleyh@gmail.com,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,LOUISVILLE WORKS,
ADULT BASIC EDUCATION,,JEFFERSON COMMUNITY & TECHNICAL COLLEGE - HENRY COUNTY ADULT EDUCATION,,[],,,,,,,,
EXPERIENCE WORKS,301 N Chestnut Street,"Seymour, IN",47274,"[""(812) 522-7930"", ""(866) 796-8550""]",http://http/www.experienceworks.org,mailto:stephanie_brown@experienceworks.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,VOCATIONAL SERVICES,,
ADULT BASIC EDUCATION,,JEFFERSON COMMUNITY & TECHNICAL COLLEGE - SHELBY COUNTY CAMPUS,,[],,,,,,,,
KENTUCKIANAWORKS,229 Alpine Drive,"Shelbyville, KY",40065,"[""(502) 844-2119""]",http://www.kentuckianaworks.org,,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,KENTUCKIANAWORKS YOUTH CAREER CENTERS,KENTUCKIANAWORKS - YOUTH CAREER CENTER - SHELBYVILLE
KENTUCKY OFFICE OF EMPLOYMENT AND TRAINING,88 Brunerstown Road,"Shelbyville, KY",40065,"[""(502) 633-5045"", ""(502) 633-1453""]",http://kentuckycareercenter.ky.gov,,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,OFFICE OF EMPLOYMENT AND TRAINING - SHELBYVILLE
SHELBY COUNTY PUBLIC LIBRARY,309 8th Street,"Shelbyville, KY",40065,"[""(502) 633-3803"", ""(502) 633-4025""]",http://scplibrary.net,mailto:admin@scplibrary.net,Target%20Populations,Children/Youth,Prejob%20Guidance~,LIBRARY SERVICES,,
ADULT BASIC EDUCATION,,JEFFERSON COMMUNITY & TECHNICAL COLLEGE - BULLITT COUNTY CAMPUS,,[],,,,,,,,
KENTUCKIANAWORKS,505 Buffalo Run Road Suite 100,"Shepherdsville, KY",40165,"[""(502) 955-9131"", ""(877) 639-7559"", ""(502) 957-0436""]",http://www.kentuckianaworks.org,,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,KENTUCKY CAREER CENTER,KENTUCKIANAWORKS - KENTUCKY CAREER CENTER - SHEPHERDSVILLE
KENTUCKIANAWORKS,505 Buffalo Run Road Suite 104,"Shepherdsville, KY",40165,"[""(502) 543-1342""]",http://www.kentuckianaworks.org,mailto:jennifer.welch@kentuckianaworks.org,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,KENTUCKIANAWORKS YOUTH CAREER CENTERS,KENTUCKIANAWORKS - YOUTH CAREER CENTER - SHEPHERDSVILLE
KENTUCKY OFFICE OF EMPLOYMENT AND TRAINING,505 Buffalo Run Road,"Shepherdsville, KY",40165,"[""(502) 955-4031"", ""(502) 957-0436""]",http://kentuckycareercenter.ky.gov,,Target%20Populations,Children/Youth,Prejob%20Guidance~,EMPLOYMENT SERVICES,,OFFICE OF EMPLOYMENT AND TRAINING - SHEPHERDSVILLE
COMMUNICARE,,,40004,"[""(502) 348-9206"", ""(888) 782-8266"", ""(502) 348-6485""]",http://www.communicare.org,mailto:kmcgrew@communicare.org,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,MENTAL HEALTH COUNSELING,,COMMUNICARE - BARDSTOWN
COMMUNICARE,,,40108,"[""(270) 422-3971"", ""(270) 422-4886""]",http://www.communicare.org,mailto:kmcgrew@communicare.org,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,MENTAL HEALTH COUNSELING,,COMMUNICARE - BRANDENBURG
COUNSEL HOUSE,,,,"[""(812) 738-3277"", ""(812) 738-4092""]",,,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,COUNSELING SERVICES,,
CENTER FOR BEHAVIORAL HEALTH,,,42701,"[""(270) 234-8180"", ""(270) 234-8179""]",http://www.centerforbehavioralhealth.com,mailto:info@centerforbehavioralhealth.com,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,SUBSTANCE ABUSE TREATMENT,,CENTER FOR BEHAVIORAL HEALTH - ELIZABETHTOWN
COMMUNICARE,,,42701,"[""(270) 765-2605"", ""(800) 641-4673"", ""(888) 782-8266""]",http://www.communicare.org,mailto:kmcgrew@communicare.org,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,SUBSTANCE ABUSE TREATMENT,,
COMMUNICARE,,,42701,"[""(270) 769-1304"", ""(888) 344-8066"", ""(888) 782-8266""]",http://www.communicare.org,mailto:kmcgrew@communicare.org,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,MENTAL HEALTH COUNSELING,,COMMUNICARE - ELIZABETHTOWN - BEHAVIORAL HEALTH CLINIC
COMMUNICARE,,,40143,"[""(270) 756-5816"", ""(888) 782-8266"", ""(270) 756-5815""]",http://www.communicare.org,mailto:kmcgrew@communicare.org,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,MENTAL HEALTH COUNSELING,,COMMUNICARE - HARDINSBURG
CHILDPLACE,,,,"[""(812) 282-8248"", ""(800) 787-9084"", ""(812) 282-3291""]",http://www.childplace.org,mailto:info@childplace.org,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,COUNSELING SERVICES,,
LIFESPRING HEALTH SYSTEMS,,,,"[""(812) 280-7116"", ""(812) 206-1533"", ""(812) 280-6607""]",http://www.lifespringhealthsystems.org,mailto:info@lifespringhealthsystems.org,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,SUBSTANCE ABUSE TREATMENT,,LIFESPRING HEALTH SYSTEMS - RECOVERY CAMPUS
WELLSTONE REGIONAL HOSPITAL,,,,"[""(812) 284-8000"", ""(812) 258-1084"", ""(812) 258-2020""]",http://www.wellstonehospital.com,mailto:Alisha.Cooper@uhsinc.com,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,OUTPATIENT SUBSTANCE ABUSE TREATMENT,,
COMMUNICARE,,,40033,"[""(270) 692-2509"", ""(888) 782-8266"", ""(270) 692-2592""]",http://www.communicare.org,mailto:kmcgrew@communicare.org,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,MENTAL HEALTH COUNSELING,,COMMUNICARE - LEBANON
COMMUNICARE,,,42754,"[""(270) 259-4652"", ""(888) 782-8266"", ""(270) 259-6655""]",http://www.communicare.org,mailto:kmcgrew@communicare.org,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,MENTAL HEALTH COUNSELING,,COMMUNICARE - LEITCHFIELD
ABOVE AND BEYOND COUNSELING,5330 South Third Street Suite 234,Louisville KY,40214,"[""(502) 361-1200"", ""(502) 361-1209""]",,,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,MENTAL HEALTH COUNSELING,,
ABOVE AND BEYOND COUNSELING - VALLEY,5404 Valley Station Road Suite 102,Louisville KY,40272,"[""(502) 935-3700""]",,,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,SUBSTANCE ABUSE COUNSELING,,
BAPTIST HEALTH LOUISVILLE,209 Executive Park,Louisville KY,40207,"[""(502) 896-7105"", ""(800) 478-1105""]",http://www.BaptistHealthLouisville.com,mailto:BHIinfoCenter@bhsi.com,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,MENTAL HEALTH COUNSELING,,BAPTIST HEALTH LOUISVILLE - BAPTIST HEALTH COUNSELING
BETTER ALTERNATIVES COUNSELING,1169 Eastern Pkwy Suite 1138 Medical Arts Building,Louisville KY,40217,"[""(502) 454-6350"", ""(502) 454-6351""]",http://www.betteralternatives.home.insightbb.com,mailto:bac1138@gmail.com,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,COUNSELING SERVICES,,
CENTER FOR BEHAVIORAL HEALTH,,Louisville KY,40207,"[""(502) 894-0234"", ""(502) 894-9858""]",http://www.centerforbehavioralhealth.com,mailto:info@centerforbehavioralhealth.com,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,SUBSTANCE ABUSE TREATMENT,,
CREATIVE SPIRITS COUNSELING CENTER SHELBY,12730 Towne Parkway Suite 201,Louisville KY,40243,"[""(502) 633-5054"", ""(502) 254-9555"", ""(502) 633-4970""]",http://creativespiritsonline.com,mailto:info@creativespiritsministries.com,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,MENTAL HEALTH SERVICES,,CREATIVE SPIRITS COUNSELING CENTER - LOUISVILLE
FAMILY CARE CENTER,1425 Story Avenue,,40206-1735,"[""(502) 584-1369"", ""(502) 585-3989""]",,,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,MENTAL HEALTH COUNSELING,,
GREATER LOUISVILLE COUNSELING CENTER,,Louisville KY,40202,"[""(502) 587-9737"", ""(502) 587-9730""]",http://www.glccaode.com/,mailto:greaterglcc@aol.com,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,COUNSELING SERVICES,,
INTERLINK COUNSELING SERVICES,8311 Preston Highway,Louisville KY,40219,"[""(502) 964-7147"", ""(855) 834-9008"", ""(502) 964-2242""]",http://www.interlinkservices.org,mailto:admin@interlinkservices.org,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,SUBSTANCE ABUSE COUNSELING,,
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,4018 W Market Street,Louisville KY,40212,"[""(502) 485-3823"", ""(502) 485-8326"", ""(502) 485-3767""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - ACADEMY AT SHAWNEE
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,3000 Dundee Road Atherton High School,Louisville KY,40205,"[""(502) 485-6020"", ""(502) 485-8202"", ""(502) 485-1521""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - ATHERTON HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,9801 Blue Lick Road Blue Lick Elementary School,Louisville KY,40229,"[""(502) 966-9524"", ""(502) 485-8287""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - BLUE LICK ELEMENTARY / KNIGHT MIDDLE SCHOOLS
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,1130 W Chestnut Street Central High School,Louisville KY,40203,"[""(502) 485-8226"", ""(502) 485-6673"", ""(502) 485-7034""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Drug%20Abuse%20Counseling,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - CENTRAL HIGH SCHOOL
